User,Date Created,Number of Likes,Number of Retweets,Source of Tweet,Tweet
Google,2023-10-26 21:05:30+00:00,794,134,,"Beep, beep! We’re rolling out new AI-powered Maps updates — like Immersive View for Routes, Lens in Maps and more detailed navigation and EV charging station info. Ready, set, go ↓ https://t.co/7k1a5ymfR0"
Google,2023-10-25 21:22:12+00:00,888,137,,We’re making it easier to change the skin tone and gender for all your emoji with just one tap in Gboard on Android — adjust one and your preference will be applied to every other compatible emoji across your keyboard. Learn more ↓  https://t.co/Bx5fLyrTIx
Google,2023-10-25 20:17:41+00:00,476,96,,"Get more context behind what you’re searching and the images you’re finding with new features on Search, including About this image, which helps you learn more about a photo’s online history, its use on other sites and metadata ↓ https://t.co/6YVuRvbKwN"
Google,2023-10-24 22:15:28+00:00,505,78,,"Speed limits play an important role in making roads safer — but they aren't always clearly marked, and can vary based on time, weather and more. Learn how we use AI and imagery to keep speed limit information up-to-date on @GoogleMaps ↓ https://t.co/tliXlPfLvX"
Google,2023-10-24 20:51:00+00:00,400,92,,If you block these imposters like it's your job... maybe it should be. Learn how to get started on a cybersecurity career with the Google Cybersecurity Certificate — no experience required. https://t.co/JfqOcJKD0J #GrowWithGoogle #CybersecurityAwarenessMonth https://t.co/X3GN0DEFlc
Google,2023-10-24 20:24:34+00:00,375,77,,"Take a digital trip to Romania’s Via Transilvanica in Street View. Explore 850km of this pilgrimage route for breathtaking views of the Danube River, Transylvanian valleys and more. Start your journey ↓ https://t.co/OzGny1PKP6"
Google,2023-10-23 21:53:56+00:00,365,76,,"Ten years ago, the Google in Residence (GIR) program launched to provide CS education &amp; career development opportunities to students who are underrepresented in tech. Learn more about how one former GIR student (and current Googler) has paid it forward ↓ https://t.co/GfZYPcLyyA"
Google,2023-10-23 17:06:19+00:00,512,82,,"Get around more easily with accessible, stair-free walking routes in @GoogleMaps, plus find wheelchair-accessible locations with the wheelchair icon on Maps for Android Auto and cars with Google built in. ♿ Here’s what else is new ↓ https://t.co/XE7nhfz3Nq"
Google,2023-10-23 14:19:24+00:00,417,89,,"We’re partnering with @CISAgov to help people be safer online with a few simple steps, like learning how to spot a scam when you see one. Get more tips at https://t.co/5dxXNJNaTQ. #SaferwithGoogle #CybersecurityAwarenessMonth https://t.co/92MIC6AiWR"
Google,2023-10-20 23:33:07+00:00,994,132,,Magical photo and video capabilities are now in the palm of your hands with #Pixel8 and Pixel 8 Pro. Check out the biggest updates to our camera in years ↓ https://t.co/7mjmfeQPYq
Google,2023-10-20 14:35:59+00:00,517,58,,"Script editor lets you build specific automations in Google Home on Web, like getting your lights to turn on right as you get out of bed. Soon, we’re making it easier to create custom automations without coding experience ↓ https://t.co/byey5K0iT2"
Google,2023-10-19 19:58:03+00:00,636,82,,"Google Pixel cases, cords and other accessories go through plenty of hands-on vetting and testing to ensure they’re up to Made for Google standards — take a peek behind the scenes ↓ https://t.co/VwT2XiYTC3"
Google,2023-10-19 18:43:14+00:00,396,92,,"This #CybersecurityAwarenessMonth, we’re partnering with @CISAgov to help people be safer online every day with a few simple steps, like keeping software up-to-date so hackers are out of luck. Get more tips at https://t.co/5dxXNJNaTQ. #SaferWithGoogle https://t.co/bvwpMMUeuM"
Google,2023-10-18 21:55:17+00:00,771,154,,"The next time you sign into your Google account, you may see a prompt to create and use passkeys, simplifying and securing your future sign-ins. But what exactly are passkeys, and how do they work? A Google security expert explains ↓ https://t.co/iGxBIYP0zQ"
Google,2023-10-18 17:02:14+00:00,338,76,,10 colleges and universities are already receiving $500k grants and volunteer mentorship to help students build a career in cybersecurity. Learn more and apply today for funding to launch a clinic  ↓ https://t.co/bVNkNreY1n
Google,2023-10-18 15:53:30+00:00,449,64,,"Make Assistant more accessible with customized Routines that let you select your shortcut style, use your own unique images and adjust the size of the shortcut on your home screen. Learn more → https://t.co/XE7nhfzBCY #DisabilityEmploymentAwarenessMonth https://t.co/icicfIUz3F"
Google,2023-10-18 13:23:32+00:00,385,58,,Businesses in the U.S. can now identify as disabled-owned on Search and @GoogleMaps — so it's easier for merchants to self-identify as a member of the disability community and for customers to support them. Learn more → https://t.co/XE7nhfz3Nq https://t.co/uXaso5wOBL
Google,2023-10-17 21:16:38+00:00,454,102,,"Learning is a lifelong commitment. 🧠 With Google Career Certificates, you can develop new skills that can increase your employability, in or out of the classroom. Discover which field is right for you → https://t.co/75Q04FEowf #GrowWithGoogle https://t.co/C3OTuCHkzJ"
Google,2023-10-17 18:53:27+00:00,539,117,,"This National Disability Employment Awareness Month, we’re rolling out new features and updates to make accomplishing daily tasks faster and easier — like identifying places nearby, reading fine text, checking for typos in your URL and more ↓ https://t.co/hJ4BxaRely"
Google,2023-10-17 17:04:16+00:00,270,65,,".@GoogleStartups Latino Founders Fund recipients are using Google AI to transform our future. Check out how they’re experimenting with music, stopping cyber attacks, and transforming agriculture → https://t.co/UYL4QDU21q #FundLatinoFounders"
Google,2023-10-16 18:19:07+00:00,411,96,,"This #CybersecurityAwarenessMonth, we're partnering with @CISAgov to help people be safer online every day with a few simple steps, like turning on multifactor authentication. Get more tips at https://t.co/5dxXNJNaTQ. #SaferwithGoogle https://t.co/7NRi6UCIw1"
Google,2023-10-13 18:08:09+00:00,329,85,,"At our Sustainable with Google event, we discussed how our products can empower partners, governments and people to be more sustainable. 🌎 Learn more ↓ https://t.co/9kD42U9kIb"
Google,2023-10-12 21:31:23+00:00,356,84,,"Creating content is a passion that can turn into profit. Hear how four creators started creating content, grew on YouTube and generated revenue from personal ads on their videos. Are you a creator? Share your story → https://t.co/zXqPWcqMJS https://t.co/gq6pc6I4ho"
Google,2023-10-12 20:17:03+00:00,576,116,,"Today, we're opening our doors to the public with the new Google Visitor Experience in Mountain View, California. Ready to plan your visit? Get started here ↓  https://t.co/OudUTHVmDs"
Google,2023-10-12 17:28:35+00:00,541,108,,"As we continue to experiment with bringing generative AI to Search, we’re adding new capabilities to help you get more done — like the ability to generate imagery or create the first draft of something you need to write. Learn more ↓ https://t.co/bmWZ48gAwv"
Google,2023-10-12 15:16:22+00:00,280,54,,"Congratulations to the recipients of the @GoogleStartups Latino Founders Fund 🎉 On top of funding, this group of Latino entrepreneurs will get hands-on mentorship to help grow their businesses. Learn more ↓ https://t.co/m73QmUhb23"
Google,2023-10-11 21:34:44+00:00,756,112,,"See the latest Pixel Buds Pro updates, including clearer sounding calls, new AI-powered features like Conversation Detection and more → https://t.co/b20lhBdeVy  #MadeByGoogle"
Google,2023-10-11 17:29:26+00:00,896,191,,"You can now use passkeys — an easier, more secure alternative to passwords — to sign in to @eBay, @Uber and @WhatsApp on Android and Chrome with your fingerprint, face scan or screen lock. Learn more → https://t.co/MizTGBDq2l #SaferWithGoogle #CybersecurityAwarenessMonth https://t.co/e2Mt0muZ3H"
Google,2023-10-10 21:06:18+00:00,764,120,,"At #MadeByGoogle, we introduced the #PixelWatch2, with our best heart rate monitoring, new safety features, and better battery life ↓ https://t.co/olH6SA35SV"
Google,2023-10-10 15:59:07+00:00,708,163,,"This #CybersecurityAwarenessMonth, skip your password and try passkeys for an easier and more secure sign-in. Just use your fingerprint, face scan or screen lock. Go passwordless and create a passkey for your Google Account → https://t.co/yU63EU7Jji #SaferWithGoogle https://t.co/8rdkxOPam9"
Google,2023-10-06 20:38:41+00:00,686,102,,"📸 Discover a new Pixel camera interface
🎨 Personalize your lock screen
➕ And more

Check out all the updates in our latest Pixel Feature Drop, announced at #MadeByGoogle ↓ https://t.co/yGJ5CRhCFb"
Google,2023-10-06 19:32:38+00:00,1048,161,,"Meet Pixel 8 and Pixel 8 Pro. #MadeByGoogle and powered by AI, our newest phones have first-of-their-kind features, beautiful designs and more. Take a look ↓ https://t.co/3l3hSiINz0"
Google,2023-10-06 18:50:05+00:00,220,36,,Look out for some of your favorite Latino @YouTube creators in the spotlight during #HispanicHeritageMonth. Find out who → https://t.co/m73QmUhIRB https://t.co/zXPSEyLGJp
Google,2023-10-06 15:37:12+00:00,666,84,,Making things picture-perfect just got easier 📸 See how these AI-powered @GooglePhotos editing features can help with everything from getting the perfect group shot to reducing distracting sounds in your favorite videos ↓ https://t.co/vUe7Cpfi1s #MadeByGoogle
Google,2023-10-05 21:31:23+00:00,271,49,,"For #HispanicHeritageMonth, Google Play is spotlighting apps, games and books made for and by Latinos. Check out what you’ll find ↓ https://t.co/m73QmUhb23"
Google,2023-10-05 19:49:02+00:00,154,23,,"Introducing Assistant with Bard, a personalized assistant that uses generative AI to help you get even more done ↓ https://t.co/uqLyMLgCpJ"
Google,2023-10-05 16:18:34+00:00,386,87,,"This #CybersecurityAwarenessMonth, we’ve partnered with @CISAgov to help you be safer online every day with a few simple steps — like using a password manager. Get more tips → https://t.co/tI6ni1bRTP #SaferWithGoogle https://t.co/CBv51tLzMz"
Google,2023-10-04 20:52:03+00:00,817,136,,"We know your whole life is on your phone — from photos to passwords 📱 Which is why we’re now providing seven years of software support for #Pixel8 and Pixel 8 Pro, including Android OS updates, security updates and ongoing Feature Drops. Learn more ↓ https://t.co/lqbNZiEWSq"
Google,2023-10-04 17:24:01+00:00,2167,389,,"Our newest OS release, #Android14, is out starting on Pixels today, with new customization features like Ultra HDR &amp; gen AI wallpapers, enhanced privacy support, and vision/hearing accessibility tools. Learn more → https://t.co/B1h5MEgyL0 https://t.co/aseop9TDZU"
Google,2023-10-04 15:13:45+00:00,592,89,,"From the phone in your hands to the watch on your wrist, the new Pixel portfolio is all about creating a more helpful, consistent Google for you. Get all the news from #MadeByGoogle ↓ https://t.co/Z000XIG7PQ"
Google,2023-10-04 14:58:47+00:00,198,31,,Pre-order #Pixel8 and 8 Pro now → https://t.co/Xybmdwmzwp #MadeByGoogle https://t.co/2YFRG7fcaI
Google,2023-10-04 14:55:01+00:00,752,165,,"In a few months, you’ll be able to use Bard with #GoogleAssistant, giving you access to the most helpful personal assistant. 

In the meantime, give Bard a try at https://t.co/V921uYu7LO.

#MadeByGoogle"
Google,2023-10-04 14:49:53+00:00,562,119,,"#NightSight for video is now available through Video Boost (coming later this year) on #Pixel8 Pro, so you can accurately capture details and find everybody’s light in motion. 💡 #MadeByGoogle https://t.co/URx4yf7YAh"
Google,2023-10-04 14:40:42+00:00,714,143,,We’re all guilty of taking a lot of photos just to get the right one. Best Take on #Pixel8 can help by using a series of photos to form one blended image¹ so you can always capture you and your friends’ *best.* #MadeByGoogle https://t.co/N6nhIQ5TBD
Google,2023-10-04 14:36:46+00:00,161,27,,Pre-order Pixel Watch 2 → https://t.co/e92SNWLIdd #MadeByGoogle https://t.co/vpj8xWAwRu
Google,2023-10-04 14:31:57+00:00,784,118,,"Tensor G3 is our third-generation chip powering #Pixel8 and 8 Pro to bring the latest in Google AI directly to Pixel. 🤯 That means better photos, videos and smarter features that help you throughout your day¹. #MadeByGoogle https://t.co/j6VdBhGaMS"
Google,2023-10-04 14:26:00+00:00,950,185,,"Say hello to the latest additions to our Pixel portfolio: #Pixel8 and 8 Pro. Powered by the new Google Tensor G3, these phones have even better cameras and more AI capabilities,¹ with all the things you already love about Pixel devices. #MadeByGoogle https://t.co/pRhwYZo1xN"
Google,2023-10-04 14:13:53+00:00,969,163,,"Clock the new Pixel Watch 2, engineered by Google with the best of Fitbit to help you keep tabs on your health, safety and day-to-day life. #MadeByGoogle https://t.co/ccSfnYqy3f"
Google,2023-10-04 14:01:15+00:00,319,75,,"Live from New York, it’s #MadeByGoogle! Tune in now ↓ https://t.co/KahGLPENYc"
Google,2023-10-04 13:30:53+00:00,287,52,,📣 30 minutes until #MadeByGoogle! Tune in to our live stream at 10am EST https://t.co/aozXBf6exs
Google,2023-10-03 15:55:48+00:00,306,66,,"Pageless formatting in Google Docs removes all page breaks, so you can continuously scroll and write uninterrupted — here are 5 ways it can come in handy ↓ https://t.co/sfceWJ9CrA"
Google,2023-10-02 21:50:10+00:00,544,99,,"The new #ChromebookPlus gives you *more* — more power, more memory, more storage. Plus: AI-powered tools from Google and Adobe, so you can *do* more, too. https://t.co/vriXw9l5n2 https://t.co/YBiuDRAmG5"
Google,2023-10-02 21:03:35+00:00,362,63,,"Just getting started with Bard? Well, Bard can help with that, too. Here are our top three tips for making the most out of #GenerativeAI → https://t.co/gGd1v1g8bj"
Google,2023-10-02 20:25:51+00:00,247,32,,"Your royal chariot awaits…with a unicorn 🦄 Embark on a noble quest with the latest driving experience on @Waze, available on mobile now → https://t.co/BF9gXlmXbY https://t.co/qg1Z5pZzKI"
Google,2023-10-02 20:10:08+00:00,206,33,,"Celebrate #GlobalDiversityAwarenessMonth with new @GoogleChrome themes from the Black, Latino, Asian &amp; Pacific Islander, Native American, and LGBTQ Artists Series. 🎨⬇️ https://t.co/NyWXiw8A3e"
Google,2023-10-02 17:06:00+00:00,416,107,,"One of the best ways to stop cyberattacks? A workforce trained to stop them. We've partnered with companies, universities and nonprofits across the U.S. to help strengthen training in this field. #CybersecurityAwarenessMonth Learn more → https://t.co/dzFsCLxtY3 https://t.co/FNkbZRuLJf"
Google,2023-09-29 22:04:34+00:00,330,67,,"Say “Hey Google, Happy Hispanic Heritage Month” to Assistant and hear stories and reflections from the Latino community. Learn more ↓ https://t.co/m73QmUhb23"
Google,2023-09-29 20:06:07+00:00,280,60,,"In our Dialogues on Technology and Society series, now on YouTube, SVP James Manyika has candid conversations with global thought leaders about the opportunities and challenges of AI for society. Watch: https://t.co/3J53niZO9q https://t.co/W9J2RWb6an"
Google,2023-09-29 17:19:59+00:00,522,69,,5 ways to make the most out of the new @Fitbit app ↓ https://t.co/snZHddvT5k
Google,2023-09-29 15:34:16+00:00,307,59,,Black speakers in the U.S. have a worse experience using speech recognition tech than white speakers. That’s why we’re partnering with @HowardU on Project Elevate Black Voices to build a high quality African-American English (AAE) data set. Learn more ↓ https://t.co/Kp3ENEAvi6
Google,2023-09-28 20:59:05+00:00,441,81,,.@Googleorg is fueling the next generation of scientists with a $10M grant to FIRST Robotics and REC Foundation to help 300K+ middle schoolers gain access to robotics and AI education. Learn more →  https://t.co/1v8eH3G9uu https://t.co/RtdB0Mx9Iz
Google,2023-09-28 19:26:54+00:00,799,148,,"Look back at some of our biggest moments in AI over the past 25 years, from the technology behind spell check in Search to generative AI in Google Docs and Gmail → https://t.co/ZzY5Sx7zc5 #Google25"
Google,2023-09-28 16:59:05+00:00,330,77,,"Teens from 13-17 in the U.S. can now sign up for Search Labs and try out generative AI in Search. See how we're prioritizing quality and safety, including new improvements to the experience ↓ https://t.co/vIbftsPz4l"
Google,2023-09-28 15:23:13+00:00,426,81,,"A new drop that helps you stay *in charge* of your health ⌚
Pre-order the new Charge 6, the latest @Fitbit device that still lets you keep track of your goals, with more abilities like improved heart rate tracking, access to @youtubemusic and more ↓ https://t.co/gkMgITg4XP"
Google,2023-09-27 15:00:00+00:00,1464,293,,"After 25 years, *we* have some questions for *you.* Test your Google knowledge → https://t.co/aLHJ54kWtD #Google25"
Google,2023-09-27 14:01:10+00:00,1216,279,,"Googol: 1 with 100 zeroes.
Zero: The 100 trillionth digit of pi, which a researcher at Google discovered. 
200: Estimated years of typing Search’s autocomplete saves per day. 

For our 25th birthday, a look at Google by the numbers → https://t.co/TcVIKxgDIR #Google25"
Google,2023-09-27 11:59:58+00:00,4158,961,,"On our birthday, we’re celebrating the world’s endless curiosity. Thank you for 25 years. Search on. #Google25 → https://t.co/UfHygRFmoM https://t.co/2e6msm2UlY"
Google,2023-09-26 20:19:10+00:00,467,85,,"Planning a trip? You can now grab dates from your Gmail, check flight information, review hiking trails on Google maps and more — all in one conversation with Bard. ✨ That’s just one of the ways our new Bard Extensions can help you. Check it out → https://t.co/e39nuea2Od https://t.co/95OZNataz7"
Google,2023-09-26 18:11:52+00:00,250,61,,"Latinas in STEM! 🧪 🔬 💻 
#GrowWithGoogle is supporting @technolochicas with a grant to help 1,000 Latinas study STEM in Chicago, Houston and LA during #HispanicHeritageMonth and beyond. Learn how the program is already helping students → https://t.co/m73QmUhb23 https://t.co/yy3LdjNftl"
Google,2023-09-26 16:07:35+00:00,2330,590,,"25 years ago, Google Search launched from a garage in a California suburb. Today, we have offices and data centers on six continents, in over 200 cities. In honor of our 25th birthday tomorrow, take a world tour with us #Google25 ↓ https://t.co/lRCaDCJvg0"
Google,2023-09-25 18:08:07+00:00,1343,117,,what’s the last thing you learned on Google? 💡
Google,2023-09-22 20:50:54+00:00,439,63,,"What do a flour mill, airplane hangar, shipping terminal and a suburban office block have in common? They’ve all been given new life as Google workplaces through transformative adaptive reuse projects. Learn more about these historic buildings ↓ https://t.co/gs6ivyHlLh"
Google,2023-09-22 19:08:22+00:00,236,39,,"During #HeritageHispanicMonth, watch films and shows on Google TV featuring Latino stories and talent. Plus, find Spanish channels like Estrella TV and more in the Live Tab. Don’t forget the snacks → https://t.co/m73QmUhb23 https://t.co/SwNMBbPgnW"
Google,2023-09-22 17:26:40+00:00,434,65,,No more sad salads. Explore delicious vegetarian dishes nearby before you even reach the restaurant → https://t.co/wM9EPUnVES https://t.co/62VaOZUUoD
Google,2023-09-22 14:42:39+00:00,578,133,,"One of the greatest challenges in genetics is uncovering the causes of diseases. 🧬 To help, @GoogleDeepMind created AlphaMissense — an AI model that analyzes 71 million genetic mutations and predicts which ones could lead to disease. Learn more ↓ https://t.co/Z34296Fqa2"
Google,2023-09-21 21:47:10+00:00,344,73,,"The latest apps for @Android Auto and cars with Google built-in have features that help you stay productive, entertained and connected — on the road and in the parking lot ↓ https://t.co/6C6LXBGufp"
Google,2023-09-21 20:47:12+00:00,317,74,,"Guess what, creators? New features are coming your way 🆕
@YouTube just announced major updates that’ll make editing content easier and fun — including an automatic dubbing tool and a new way to generate custom backgrounds ↓ https://t.co/Wp3ltGZ5bh #MadeOnYouTube"
Google,2023-09-21 14:26:30+00:00,929,124,,"Bard's latest model can help you create, explore and get even more done:
✨Connect to Maps, YouTube and more
✨Double-check Bard's responses
✨Expanded access
Try it now → https://t.co/V5jv5PlnRP https://t.co/SHW0OrYhuJ"
Google,2023-09-20 23:28:34+00:00,398,71,,"Governments, researchers and organizations worldwide share data on topics as widely varied from climate to literacy. But despite being publicly available, that data can be hard to find, combine and use. Here's how Data Commons plans to change that ↓ https://t.co/IJr3DKl5CQ https://t.co/lWeelUjuIk"
Google,2023-09-20 22:00:18+00:00,599,86,,You don’t need a professional photographer to take a photo for your work profile — here are 8 Pixel tips to getting it just right ↓ https://t.co/oQZ1LEBeBA
Google,2023-09-20 20:53:47+00:00,298,58,,"DataKind used AI to identify students at risk of dropping out, raising John Jay College’s @JusticeAndOpp graduation rate from 54% to 86% in just 2 years. We’re working with DataKind again to bring the tool to 6 other CUNY campuses. Learn more → https://t.co/KMfFzFCUMb https://t.co/oTIFhEQGf8"
Google,2023-09-20 19:51:53+00:00,393,67,,"Download @Chrome’s new wallpapers and browser themes celebrating #HispanicHeritageMonth, with illustrations from Latino artists. Take a look → https://t.co/m73QmUhb23 https://t.co/WuFXOxrDNa"
Google,2023-09-20 18:17:57+00:00,13424,1420,,Taking “(Taylor’s Version) history” to a whole new level https://t.co/dXic9xwY9U
Google,2023-09-20 17:22:37+00:00,6683,573,,Guess you could say we love the game 😍 https://t.co/9IkhqF8vxm
Google,2023-09-20 12:05:28+00:00,20440,4628,,"Swifties, we made it out of the woods!

Bridges, built ✅
Codes, cracked ✅
Vault, opened ✅

#1989TaylorsVersionVault https://t.co/29FSZhzioi"
Google,2023-09-19 22:24:12+00:00,37578,5381,,"Swifties, the vault is jammed! But don't worry, there are no blank spaces inside. We're in our fix-it era and will be out of the woods soon 🩵 https://t.co/2Ija1pbnnf"
Google,2023-09-19 20:51:48+00:00,560,91,,"For genomics to benefit everyone, it needs to represent the full spectrum of human genetic diversity. 🌎🧬 Using AI, Google Research contributed to the Human Pangenome project to improve the quality of data, and draft the first human pangenome. https://t.co/yQXlncS4XO"
Google,2023-09-19 19:57:07+00:00,772,89,,Here’s how our engineering and design teams worked together to design and build the Pixel Camera Bar — and how it keeps getting better over time ↓ https://t.co/2iKOR6u8OZ
Google,2023-09-19 13:04:27+00:00,1985,469,,"Bard just got even better. ✨ Learn more about how these new features can help you create, explore and get things done ↓ https://t.co/Sg1AXhoynv"
Google,2023-09-18 18:06:22+00:00,445,84,,AI has the potential to solve society’s biggest problems — but it also introduces challenges. A new $20M @googleorg fund will help leading think tanks and academic institutions research responsible approaches to AI. Learn more ↓ https://t.co/cSvOpPhkwg
Google,2023-09-18 15:56:12+00:00,253,58,,"We’re co-hosting Solutions House during #ClimateWeek2023, with a panel moderated by chief sustainability officer @KateEBrandt. RSVP to hear about how YouTube creators use their platforms to democratize access to climate info → https://t.co/w3Qh9mZXB7 https://t.co/kKXCD3yJ8A"
Google,2023-09-15 20:39:41+00:00,480,87,,"Chromebooks will now get 10 years of automatic updates for a secure and helpful device that works even longer. Plus, we’re adding updates to help make repairs faster for schools who use Chromebooks. See what else is new ↓ https://t.co/SMe6XneCVn"
Google,2023-09-15 14:56:27+00:00,240,61,,Today is the start of #HispanicHeritageMonth! Here’s how we’re celebrating and supporting Latino people and culture ↓ https://t.co/m73QmUhb23
Google,2023-09-14 17:13:38+00:00,238,46,,"Catch up on all three episodes on Epic Career Quest, #GrowWithGoogle’s latest @YouTube series. Drop an emoji to tell us which character you identify with the most. 
https://t.co/5BGxPliluI
BoomBox 🤖
Goman 💦
Princess Princess 👑
Prism 🌈 https://t.co/KM2Z86ILC0"
Google,2023-09-14 15:16:00+00:00,275,53,,Save time finding time with this new @GoogleWorkspace feature that lets you coordinate and schedule meetings without leaving Gmail ↓ https://t.co/C2Vl997dPo
Google,2023-09-13 20:55:30+00:00,616,51,,do you search definitions you don’t know while reading 📖 (bc same)
Google,2023-09-13 19:49:28+00:00,353,53,,"The latest experience from @Waze is out-of-this-world 👽
Drive to your destination while a friendly alien helps you navigate roads without winding up on another planet. Activate it now → https://t.co/Dov88CqZAj https://t.co/5cEf7RGlkh"
Google,2023-09-07 19:47:59+00:00,403,90,,"Here’s a look at some of the technical breakthroughs that make Search what it is today, like its ability to decipher mispelled — er, misspelled* — searches ↓ https://t.co/pfaxqIQ41d"
Google,2023-09-07 17:46:00+00:00,643,117,,"A new Google Visitor Experience is coming soon to Mountain View, California 📍 Get a sneak peek and learn more about the events space, public cafe, Google Store and more ↓ https://t.co/ZBFNQBCyWE"
Google,2023-09-06 18:44:03+00:00,414,90,,"From the dress that inspired Google Images to the feature that made online shopping easier, here’s a look at the biggest milestones in Search over the last 25 years ↓ https://t.co/6jvLVKuyiD"
Google,2023-09-06 15:01:43+00:00,861,152,,"**Cue the makeover montage music**
Take a peek at @Android’s updated look, from cute 3D bugdroids to a new logo ↓ https://t.co/qB5NTOoXN4"
Google,2023-09-05 23:16:16+00:00,1819,432,,"Google turns 25 this month 🎉 
CEO @SundarPichai looks back on the big questions that led us to where we are today, and what the next 25 years could look like ↓ https://t.co/gftKdUAE9x"
Google,2023-09-05 19:17:56+00:00,354,79,,"Time for new @Android features ✨ Get precise weather alerts with AI, digitize passes like your library card on Wallet and more with the latest #Android updates ↓ https://t.co/frjrxeQ7x4"
Google,2023-09-01 20:03:25+00:00,592,144,,"How can you train a robot to navigate complex terrain, such as for search-and-rescue missions? With inspiration from other four-legged friends — dogs. 🐾 Meet Barkour, an agility benchmark our researchers use to measure and improve robot mobility → https://t.co/TdHqZgmgpi https://t.co/wYUoVUNgnr"
Google,2023-08-31 17:37:03+00:00,475,87,,"What does it take to operate a carbon-free office? We’re shining some light on how we power our workplaces in New York, the Bay Area and parts of Europe with clean energy ↓ https://t.co/vFlGgpT8Da"
Google,2023-08-31 15:45:58+00:00,648,107,,We’re expanding generative AI in Search to Japan and India. 🇯🇵 🇮🇳 Learn more ↓ https://t.co/vrAM3m75GV
Google,2023-08-30 19:04:18+00:00,555,97,,Here’s how companies around the world are using @GoogleCloud AI — from ordering pancakes to navigating theme parks to managing video content. Learn more #GoogleCloudNext ↓ https://t.co/Fqc0XsuPBj
Google,2023-08-29 21:12:20+00:00,7503,1724,,"Proud to bring cloud technology to El Salvador in some of the most meaningful ways, focused on improving healthcare and education for the country. https://t.co/slbK3huZzJ"
Google,2023-08-29 20:56:58+00:00,365,73,,"Can generative AI help transform patient care? At #GoogleCloudNext, early adopters of Med-PaLM 2, our medically-tuned version of PaLM 2, shared how it's supporting their healthcare organizations. Learn more ↓ https://t.co/mOJU6H9Q2h"
Google,2023-08-29 19:44:47+00:00,460,86,,"We’re rolling out the option to back up your Locked Folder, which keeps your sensitive photos and videos hidden. Now you can access the pic of that engagement ring 💍 you’ve been eyeing with a passcode on any device — even on iOS &amp; the web ↓ https://t.co/NtLsCE6fAX"
Google,2023-08-29 17:59:24+00:00,319,68,,We're using AI to expand our sustainability offerings in @gmapsplatform. Learn how our latest updates can help build tools to map and mitigate environmental impact. #GoogleCloudNext ↓ https://t.co/HNrmx952QW
Google,2023-08-29 16:37:47+00:00,442,78,,"""We believe that making AI helpful for everyone is the most important way we'll deliver on our mission in the next decade."" Read @SundarPichai's keynote from #GoogleCloudNext ↓ https://t.co/N4kPemgajr"
Google,2023-08-28 21:57:49+00:00,373,124,,"Calling all thrifty travelers! Here's how to find the best deal with Google Flights. 

✈️ Get new insights on the cheapest time to book
✈️ Turn on price tracking
✈️ Snag a price guarantee
✈️ Explore booking trends to help plan your travel

Learn more ↓ https://t.co/PHR54GlPdT"
Google,2023-08-25 21:37:40+00:00,219,26,,hang out with our 3D AR animals by searching them in-app and scrolling down 👀 https://t.co/U0mkALlbgz
Google,2023-08-25 21:37:31+00:00,466,56,,pet allergies hate this Search feature 😤 https://t.co/KDpu05QxSM
Google,2023-08-25 19:02:00+00:00,330,59,,Are your pet photos ruff? Here are a few Pixel camera tips we’re paws-itive will help 🐾 https://t.co/wOZDgMORvO
Google,2023-08-23 21:00:57+00:00,302,53,,Live television on Google TV just got a whole lot better. Here's why ↓ https://t.co/3S5Shuu77L
Google,2023-08-23 17:51:15+00:00,317,55,,"Relive your favorite moments with an updated Memories view in @googlephotos, and get a scrapbook-like curation of your memories with the help of AI ↓ https://t.co/3WjVZ1su8w"
Google,2023-08-22 17:47:28+00:00,427,86,,"The latest updates to generative AI in Google Search will help you make more sense of information, whether you’re researching something complex or looking to boost your coding skills. Learn more ↓ https://t.co/RnuSUDoKUf"
Google,2023-08-21 22:49:45+00:00,572,62,,*enjoys long walks on the beach and looking up dog images on Google*
Google,2023-08-18 13:49:16+00:00,583,51,,me using Lens to translate street signs so other tourists ask me for directions 💅
Google,2023-08-17 20:15:07+00:00,367,62,,what's the most chaotic emoji reaction you can leave in Google Docs?
Google,2023-08-17 18:05:00+00:00,464,75,,"Working in two apps side-by-side, dragging and dropping content, spreading select apps over a bunch of extra screen space — here are 17 ways #PixelFold's two screens can help you get more done ↓ https://t.co/iNTZbp5IQb"
Google,2023-08-17 14:19:09+00:00,286,43,,"Pack up your surfboard for @Waze’s latest experience 🏄
Drive as a zen surfer guides you to your destination, along with some rad tricks to help you avoid *waves* of traffic. 🌊 Activate now → https://t.co/V8lBYkst1P https://t.co/LJR2v02MLG"
Google,2023-08-15 19:20:18+00:00,422,144,,"Tech Equity Collective, our initiative to help develop aspiring Black technical talent, just launched Black Genius Academy, an app that provides resources and guidance for fostering a career in tech. Learn more ↓ https://t.co/I9eeAeoFTV"
Google,2023-08-15 18:25:53+00:00,442,111,,POV: you’re on a Google Meet call and you can only pick one
Google,2023-08-14 14:38:00+00:00,497,83,,Save time with this quick Google Docs tip ↓ https://t.co/oc49yz4HZW
Google,2023-08-11 14:46:32+00:00,686,56,,does editing in Google Slides while 6 people watch count as public speaking?
Google,2023-08-10 21:17:11+00:00,690,117,,"From trip itineraries to creative brainstorms, here are 10 ways you can collaborate with Bard ↓ https://t.co/6JDaV1Kgtf"
